sku_id,week_start,units_sold,revenue,avg_price,promo_days,holiday_days,category,subcategory,unit_cost,week_of_year,month,is_promo_week,is_holiday_week,lag_1,lag_2,lag_4,lag_8,roll_mean_4,roll_mean_8,roll_std_4,seasonal_naive,on_hand_units,on_order_units,lead_time_days,reorder_point
SKU0179,2025-07-29,291.0,1005872.73,3675.394285714286,4,0,Kitchen,Storage,1763.99,31,7,1,0,156.0,221.0,222.0,244.0,207.5,220.125,34.62657938636,207.5,630,0,9.0,528
SKU0060,2025-07-29,32.0,36468.31,1178.8514285714284,4,0,Furniture,Chairs,662.96,31,7,1,0,19.0,23.0,16.0,24.0,18.75,20.875,3.095695936829299,18.75,0,56,10.0,37
SKU0102,2025-07-29,265.0,1155677.82,4485.542857142857,4,0,Furniture,Tables,2186.0,31,7,1,0,186.0,225.0,209.0,190.0,218.5,223.5,28.571547618797425,218.5,5,357,8.0,210
SKU0129,2025-07-29,26.0,19363.63,786.7257142857143,4,0,Small Appliances,Kettles,360.93,31,7,1,0,15.0,18.0,18.0,17.0,17.0,17.375,1.4142135623531096,28.0,98,65,29.0,122
SKU0098,2025-07-29,128.0,1018248.66,8038.122857142857,4,0,Bedding,Comforters,3843.74,31,7,1,0,92.0,86.0,71.0,92.0,85.25,89.0,9.912113800793659,147.0,0,146,10.0,100
SKU0158,2025-07-29,390.0,420521.11,1106.5428571428572,4,0,Furniture,Tables,772.56,31,7,1,0,171.0,227.0,239.0,217.0,224.5,229.125,38.34492578338386,224.5,553,0,11.0,557
SKU0178,2025-07-29,26.0,117094.56,4714.194285714286,4,0,Decor,Lighting,2060.86,31,7,1,0,13.0,14.0,19.0,,16.75,,3.8622100754124546,16.75,80,0,18.0,72
SKU0160,2025-07-29,158.0,634670.81,4284.578571428572,4,0,Furniture,Chairs,2144.9849999999997,31,7,1,0,80.0,115.0,89.0,120.0,96.5,107.875,15.286159317061697,96.5,195,349,13.0,351
SKU0045,2025-07-29,243.0,591603.15,2462.3642857142863,4,0,Decor,Wall Art,1268.69,31,7,1,0,153.0,65.0,225.0,223.0,152.25,181.75,66.06751597166824,152.25,454,1056,29.0,1054
SKU0103,2025-07-29,147.0,781182.89,5526.394285714285,4,0,Kitchen,Cutlery,2478.46,31,7,1,0,90.0,108.0,103.0,128.0,98.75,101.0,8.220908303418442,98.75,305,0,8.0,201
SKU0109,2025-07-29,302.0,1509872.0,5143.5199999999995,4,0,Bedding,Pillows,2301.37,31,7,1,0,202.0,169.0,199.0,209.0,181.25,191.375,22.98368986911998,292.0,225,853,22.0,667
SKU0084,2025-07-29,138.0,671390.86,4997.145714285713,4,0,Small Appliances,Kettles,3714.4,31,7,1,0,128.0,122.0,112.0,89.0,104.5,98.125,32.99999999999931,107.0,382,0,12.0,310
SKU0025,2025-07-29,330.0,1663258.58,5097.482857142858,4,0,Decor,Wall Art,2944.97,31,7,1,0,189.0,282.0,178.0,338.0,213.25,239.25,47.055817918722575,382.0,632,514,18.0,704
SKU0141,2025-07-29,161.0,650302.0,4222.7414285714285,4,0,Small Appliances,Heaters,2679.25,31,7,1,0,128.0,176.0,89.0,141.0,118.25,127.375,43.774992861220504,118.25,447,362,22.0,520
SKU0012,2025-07-29,287.0,1098481.02,3955.0442857142857,4,0,Furniture,Sofas,1861.18,31,7,1,0,260.0,254.0,277.0,254.0,261.75,256.625,10.468205831628355,261.75,183,757,21.0,924
SKU0002,2025-07-29,236.0,1807831.99,8006.114285714286,4,0,Small Appliances,Kettles,3907.36,31,7,1,0,123.0,184.0,207.0,200.0,177.25,174.125,37.366428783066794,272.0,347,0,11.0,400
SKU0026,2025-07-29,249.0,702653.21,2949.527142857143,4,0,Furniture,Sofas,2103.97,31,7,1,0,190.0,181.0,163.0,138.0,174.25,165.25,13.499999999998842,278.0,396,389,14.0,412
SKU0046,2025-07-29,168.0,686314.26,4227.248571428571,4,0,Bedding,Comforters,3120.86,31,7,1,0,154.0,139.0,139.0,122.0,140.5,140.25,9.949874371064764,140.5,429,434,23.0,704
SKU0107,2025-07-29,250.0,477020.93,1963.3085714285714,4,0,Bedding,Sheets,1394.87,31,7,1,0,235.0,158.0,,,,,,,244,520,7.0,292
SKU0171,2025-07-29,215.0,1258865.71,5956.172857142857,4,0,Small Appliances,Blenders,2608.33,31,7,1,0,116.0,151.0,113.0,97.0,121.0,116.125,20.6397674405483,186.0,747,528,28.0,1013
SKU0035,2025-07-29,319.0,1074862.47,3549.667142857143,4,0,Decor,Lighting,2669.42,31,7,1,0,226.0,194.0,202.0,223.0,204.75,206.0,14.545904349104848,359.0,322,399,23.0,541
SKU0003,2025-07-29,80.0,308928.41,3123.54,4,0,Bedding,Comforters,1911.47,31,7,1,0,48.0,70.0,72.0,59.0,65.0,64.25,11.372481406154863,65.0,178,0,10.0,151
SKU0029,2025-07-29,21.0,145613.96000000002,7245.64,4,0,Decor,Wall Art,3652.61,31,7,1,0,15.0,12.0,17.0,11.0,14.25,14.125,2.217355782602287,14.25,7,25,12.0,21
SKU0189,2025-07-29,116.0,298004.5,2715.5014285714283,4,0,Bedding,Pillows,1244.34,31,7,1,0,94.0,87.0,66.0,91.0,79.25,78.375,13.400870618480937,79.25,124,204,14.0,187
SKU0080,2025-07-29,71.0,515534.53,7559.8714285714295,4,0,Bedding,Comforters,3525.02,31,7,1,0,60.0,50.0,48.0,59.0,51.0,52.875,6.218252702056246,51.0,46,91,15.0,102
SKU0148,2025-07-29,309.0,834817.92,2826.4914285714285,4,0,Furniture,Tables,1392.79,31,7,1,0,180.0,200.0,230.0,265.0,199.0,216.625,22.30097157823413,380.0,1419,0,20.0,1250
SKU0133,2025-07-29,237.0,1084224.9,4754.027142857143,4,0,Decor,Vases,2396.47,31,7,1,0,123.0,97.0,140.0,146.0,127.25,140.875,22.867371223351604,127.25,508,314,22.0,509
SKU0066,2025-07-29,258.0,211639.68,836.8428571428573,4,0,Kitchen,Cookware,602.41,31,7,1,0,153.0,144.0,141.0,164.0,151.0,160.875,11.22497216031961,151.0,261,369,12.0,346
SKU0170,2025-07-29,92.0,271877.58,3087.2557142857145,4,0,Furniture,Tables,2474.21,31,7,1,0,63.0,39.0,67.0,66.0,56.5,61.25,12.369316876850444,60.0,7,175,22.0,129
SKU0064,2025-07-29,117.0,692430.0,6132.951428571428,4,0,Kitchen,Cookware,2718.88,31,7,1,0,99.0,82.0,78.0,87.0,83.0,90.5,11.284207253205427,83.0,0,308,21.0,188
SKU0070,2025-07-29,211.0,846970.26,4176.915714285714,4,0,Furniture,Tables,2216.92,31,7,1,0,102.0,135.0,144.0,141.0,123.75,136.125,19.18984106239438,216.0,186,688,28.0,647
SKU0079,2025-07-29,333.0,853192.52,2675.9399999999996,4,0,Small Appliances,Heaters,1695.8,31,7,1,0,254.0,222.0,230.0,296.0,225.25,232.625,24.322486166781335,225.25,420,401,21.0,572
SKU0042,2025-07-29,170.0,312684.36,1934.0014285714285,4,0,Small Appliances,Heaters,1214.51,31,7,1,0,115.0,121.0,130.0,118.0,124.5,132.75,7.937253933192174,124.5,0,381,23.0,281
SKU0028,2025-07-29,359.0,729162.73,2099.575714285714,4,0,Small Appliances,Heaters,1574.89,31,7,1,0,237.0,261.0,240.0,241.0,243.75,257.125,11.586630226255021,243.75,458,820,15.0,909
SKU0062,2025-07-29,399.0,1632072.84,4149.108571428571,4,0,Small Appliances,Kettles,3008.14,31,7,1,0,179.0,184.0,189.0,259.0,190.75,215.125,14.103781998691469,190.75,1093,0,17.0,885
SKU0184,2025-07-29,176.0,96592.04,574.9514285714286,4,0,Bedding,Pillows,386.06,31,7,1,0,105.0,130.0,,,,,,,291,471,15.0,539
SKU0140,2025-07-29,136.0,568876.03,4373.8,4,0,Furniture,Chairs,2375.34,31,7,1,0,100.0,108.0,108.0,99.0,99.0,100.625,13.21615173439599,134.0,0,224,18.0,141
SKU0010,2025-07-29,293.0,791715.41,2795.988571428571,4,0,Bedding,Pillows,1607.75,31,7,1,0,183.0,183.0,145.0,224.0,175.75,200.0,20.934421415458306,175.75,712,0,14.0,623
SKU0187,2025-07-29,78.0,176964.50999999998,2367.671428571429,4,0,Bedding,Comforters,1103.1,31,7,1,0,67.0,52.0,46.0,61.0,54.5,57.625,8.888194417311734,54.5,94,0,12.0,122
SKU0132,2025-07-29,329.0,1034924.75,3311.587142857143,4,0,Kitchen,Cookware,2375.17,31,7,1,0,201.0,229.0,242.0,213.0,229.5,214.375,20.338797080126035,229.5,683,0,14.0,640
SKU0198,2025-07-29,352.0,1804024.8,5376.349999999999,4,0,Kitchen,Cutlery,3608.59,31,7,1,0,185.0,236.0,281.0,222.0,225.75,233.75,42.54703279900828,391.0,0,468,18.0,311
SKU0099,2025-07-29,104.0,721971.64,7233.717142857144,4,0,Small Appliances,Heaters,3221.44,31,7,1,0,74.0,61.0,78.0,87.0,71.5,73.25,7.325753658604057,71.5,264,256,15.0,287
SKU0082,2025-07-29,229.0,510606.61,2302.7042857142856,4,0,Furniture,Sofas,1781.8,31,7,1,0,126.0,154.0,149.0,142.0,152.5,148.25,22.57579825092831,152.5,125,467,16.0,483
SKU0071,2025-07-29,281.0,785127.33,2895.0799999999995,4,0,Kitchen,Cutlery,1767.77,31,7,1,0,262.0,227.0,230.0,,246.25,,20.597329924044512,246.25,160,264,9.0,192
SKU0111,2025-07-29,3.0,14118.449999999999,5210.381428571428,4,0,Bedding,Comforters,3814.54,31,7,1,0,0.0,0.0,0.0,3.0,0.25,1.25,0.49999999995159833,140.0,503,0,25.0,360
SKU0063,2025-07-29,122.0,366978.52,2668.6228571428574,4,0,Small Appliances,Kettles,1710.8,31,7,1,0,82.0,94.0,85.0,126.0,81.75,88.25,11.67261752992719,81.75,133,0,11.0,261
SKU0135,2025-07-29,264.0,698104.97,2735.937142857143,4,0,Small Appliances,Heaters,2001.84,31,7,1,0,240.0,189.0,197.0,182.0,193.25,188.375,38.10839802458094,193.25,51,618,25.0,532
SKU0131,2025-07-29,234.0,913089.81,4027.574285714286,4,0,Bedding,Sheets,1942.53,31,7,1,0,123.0,147.0,137.0,184.0,135.0,151.0,9.933109617162735,135.0,223,533,8.0,324
SKU0027,2025-07-29,76.0,187550.6,2571.46,4,0,Small Appliances,Heaters,1647.88,31,7,1,0,49.0,45.0,44.0,45.0,47.25,48.25,3.304037933594535,47.25,122,132,17.0,164
SKU0110,2025-07-29,152.0,473896.72,3315.46,4,0,Bedding,Pillows,2021.6,31,7,1,0,85.0,90.0,112.0,,102.25,,17.63282923034704,102.25,305,351,19.0,469
SKU0081,2025-07-29,175.0,274678.33,1655.0114285714285,4,0,Small Appliances,Kettles,1099.63,31,7,1,0,107.0,104.0,128.0,157.0,108.25,117.875,14.29160592795491,108.25,35,212,11.0,167
SKU0106,2025-07-29,50.0,363086.99,7409.9400000000005,4,0,Small Appliances,Heaters,3613.79,31,7,1,0,38.0,32.0,25.0,38.0,31.5,33.5,5.3229064742158645,31.5,63,0,10.0,52
SKU0040,2025-07-29,272.0,1110818.29,4215.37,4,0,Small Appliances,Blenders,3174.39,31,7,1,0,155.0,161.0,163.0,150.0,171.5,171.375,23.909551787238573,171.5,187,451,7.0,254
SKU0034,2025-07-29,285.0,1393700.78,4985.542857142857,4,0,Small Appliances,Kettles,2933.96,31,7,1,0,186.0,185.0,193.0,,200.0,,24.262453846769684,200.0,298,0,8.0,254
SKU0013,2025-07-29,175.0,1202786.93,7045.802857142857,4,0,Bedding,Comforters,3362.59,31,7,1,0,99.0,121.0,117.0,122.0,114.75,110.0,10.719919153923884,121.0,177,0,7.0,110
SKU0114,2025-07-29,299.0,633387.67,2166.308,4,0,Bedding,Comforters,1322.36,31,7,1,0,,,,,,,,,91,610,9.0,419
SKU0128,2025-07-29,320.0,2309797.42,7417.768571428571,4,0,Bedding,Sheets,3924.78,31,7,1,0,182.0,225.0,191.0,209.0,213.0,227.125,33.01514803843658,213.0,636,637,27.0,1208
SKU0078,2025-07-29,307.0,330519.39,1119.9171428571428,4,0,Furniture,Sofas,863.64,31,7,1,0,253.0,166.0,155.0,216.0,188.0,206.875,44.33959855479006,329.0,29,316,11.0,256
SKU0086,2025-07-29,303.0,1603477.19,5462.397142857143,4,0,Kitchen,Storage,2641.44,31,7,1,0,214.0,209.0,222.0,,229.25,,28.99856318279594,229.25,572,634,25.0,1118
SKU0030,2025-07-29,109.0,828500.78,8028.611428571428,4,0,Kitchen,Storage,3882.87,31,7,1,0,57.0,97.0,73.0,86.0,79.75,77.0,18.355289882391855,98.0,148,219,11.0,190
SKU0057,2025-07-29,200.0,280474.66000000003,1485.7657142857145,4,0,Decor,Lighting,946.45,31,7,1,0,153.0,139.0,115.0,83.0,123.0,135.0,29.799328851501954,123.0,316,497,12.0,440
SKU0077,2025-07-29,198.0,155351.77000000002,806.5514285714286,4,0,Furniture,Tables,638.86,31,7,1,0,167.0,169.0,143.0,144.0,146.25,146.125,29.318651628839916,146.25,187,758,29.0,744
SKU0127,2025-07-29,52.0,71819.83,1426.2757142857142,4,0,Small Appliances,Kettles,933.56,31,7,1,0,32.0,,,,,,,,117,136,19.0,189
SKU0145,2025-07-29,30.0,87218.56,2971.182857142857,4,0,Bedding,Pillows,1394.91,31,7,1,0,22.0,23.0,26.0,36.0,23.75,30.75,1.7078251276401537,266.0,686,0,22.0,616
SKU0097,2025-07-29,329.0,370490.92000000004,1164.472857142857,4,0,Bedding,Sheets,521.07,31,7,1,0,201.0,200.0,230.0,271.0,204.75,215.375,17.839562774908053,204.75,556,677,17.0,779
SKU0024,2025-07-29,393.0,1725548.6,4668.122857142857,4,0,Small Appliances,Blenders,3293.28,31,7,1,0,257.0,231.0,239.0,203.0,261.25,244.625,39.36474734242948,261.25,0,231,16.0,262
SKU0016,2025-07-29,125.0,744263.9,5960.261428571429,4,0,Furniture,Shelving,2879.63,31,7,1,0,82.0,90.0,80.0,85.0,85.75,84.625,5.56027577253623,85.75,260,233,29.0,445
SKU0014,2025-07-29,298.0,714159.9299999999,2546.4628571428575,4,0,Decor,Vases,1295.65,31,7,1,0,318.0,228.0,269.0,335.0,283.5,272.125,43.74547595656797,283.5,507,0,13.0,465
SKU0182,2025-07-29,229.0,269274.06,1204.547142857143,4,0,Kitchen,Cutlery,615.27,31,7,1,0,154.0,143.0,139.0,153.0,147.25,149.375,7.410578025132028,228.0,573,427,23.0,714
SKU0041,2025-07-29,96.0,634396.35,6954.131428571428,4,0,Decor,Rugs,3763.74,31,7,1,0,61.0,58.0,65.0,52.0,62.5,59.25,3.696845502133216,62.5,0,48,9.0,33
SKU0008,2025-07-29,169.0,411083.35,2539.067142857143,4,0,Kitchen,Cutlery,1973.54,31,7,1,0,112.0,174.0,158.0,190.0,143.5,155.125,27.778888866667593,283.0,189,217,18.0,280
SKU0186,2025-07-29,197.0,98789.04000000001,520.8242857142857,4,0,Kitchen,Cookware,312.51,31,7,1,0,137.0,96.0,144.0,110.0,122.25,122.25,22.24672260506201,122.25,92,255,22.0,364
SKU0087,2025-07-29,135.0,565095.96,4185.9,4,0,Bedding,Sheets,2154.05,31,7,1,0,,,,,,,,,900,555,29.0,1092
SKU0196,2025-07-29,145.0,612250.93,4190.722857142858,4,0,Furniture,Tables,2611.25,31,7,1,0,89.0,123.0,75.0,96.0,101.0,105.75,22.803508501981096,101.0,178,315,11.0,235
SKU0058,2025-07-29,21.0,140208.13,6899.128571428571,4,0,Kitchen,Cutlery,3892.94,31,7,1,0,15.0,14.0,13.0,,15.5,,3.1091263510253864,15.5,7,13,10.0,10
SKU0085,2025-07-29,352.0,2796578.4000000004,8207.318571428572,4,0,Kitchen,Cutlery,3922.37,31,7,1,0,203.0,160.0,,,,,,,977,872,19.0,1231
SKU0169,2025-07-29,201.0,1245693.9,6392.401428571428,4,0,Decor,Wall Art,3724.35,31,7,1,0,121.0,129.0,146.0,144.0,132.25,137.0,10.436314802964727,193.0,45,197,16.0,236
SKU0126,2025-07-29,252.0,1329084.99,5563.28,4,0,Decor,Lighting,2594.05,31,7,1,0,199.0,159.0,179.0,95.0,169.25,164.75,25.43455654550635,169.25,35,364,14.0,387
SKU0038,2025-07-29,418.0,2786540.78,6901.785714285715,4,0,Furniture,Shelving,3715.46,31,7,1,0,176.0,289.0,181.0,195.0,213.75,209.875,52.22627052866504,247.0,245,318,18.0,415
SKU0075,2025-07-29,294.0,1501989.01,5233.409999999999,4,0,Small Appliances,Heaters,3333.72,31,7,1,0,213.0,131.0,171.0,200.0,171.75,181.625,33.48009358808014,171.75,180,439,18.0,578
SKU0190,2025-07-29,343.0,278163.16000000003,837.4328571428571,4,0,Decor,Vases,522.28,31,7,1,0,232.0,250.0,283.0,302.0,252.5,274.625,21.7025344142078,406.0,721,801,13.0,814
SKU0023,2025-07-29,403.0,2401240.15,6186.192857142857,4,0,Small Appliances,Heaters,3178.81,31,7,1,0,264.0,252.0,214.0,290.0,241.25,241.875,21.715969546241947,390.0,1002,0,16.0,869
SKU0113,2025-07-29,141.0,57692.4,425.11857142857144,4,0,Small Appliances,Heaters,2001.84,31,7,1,0,70.0,115.0,89.0,103.0,99.25,99.375,24.308777564217,144.0,218,236,28.0,448
SKU0142,2025-07-29,211.0,779706.34,3884.1228571428574,4,0,Bedding,Sheets,2286.75,31,7,1,0,179.0,166.0,96.0,,142.75,,37.428821336859734,142.75,393,283,28.0,512
SKU0132,2025-08-05,347.0,1061096.98,3097.9357142857143,6,0,Kitchen,Cookware,2375.17,32,8,1,0,329.0,201.0,246.0,184.0,251.25,228.875,55.05376160324139,251.25,354,818,14.0,640
SKU0081,2025-08-05,200.0,306817.55,1548.2371428571428,6,0,Small Appliances,Kettles,1099.63,32,8,1,0,175.0,107.0,94.0,108.0,120.0,120.125,37.08548682885648,120.0,72,213,11.0,167
SKU0071,2025-08-05,314.0,831542.01,2708.2999999999997,6,0,Kitchen,Cutlery,1767.77,32,8,1,0,281.0,262.0,266.0,270.0,259.0,258.25,22.84731931759036,259.0,0,264,9.0,192
SKU0063,2025-08-05,166.0,412775.51,2496.4542857142856,6,0,Small Appliances,Kettles,1710.8,32,8,1,0,122.0,82.0,66.0,86.0,91.0,87.75,23.636130534980307,91.0,11,444,11.0,261
SKU0087,2025-08-05,193.0,821482.09,4335.395714285713,6,0,Bedding,Sheets,2154.05,32,8,1,0,135.0,,,,,,,,689,555,29.0,1092
SKU0140,2025-08-05,158.0,640973.16,4091.62,6,0,Furniture,Chairs,2375.34,32,8,1,0,136.0,100.0,80.0,109.0,106.0,105.25,23.20919358070366,151.0,25,118,18.0,141
SKU0120,2025-08-05,120.0,231902.48,1968.7271428571428,6,0,Furniture,Shelving,953.18,32,8,1,0,156.0,74.0,77.0,,98.25,,38.83619445826167,98.25,55,457,22.0,353
SKU0019,2025-08-05,113.0,442736.74,3953.0099999999998,6,0,Furniture,Shelving,2303.6,32,8,1,0,105.0,83.0,72.0,88.0,83.0,80.625,15.556349186103601,83.0,234,281,29.0,507
SKU0173,2025-08-05,50.0,368290.17,7479.285714285715,6,0,Bedding,Comforters,3860.2,32,8,1,0,39.0,23.0,21.0,32.0,27.0,28.25,8.164965809273923,27.0,71,100,23.0,156
SKU0134,2025-08-05,152.0,740958.74,4935.188571428572,6,0,Decor,Rugs,3774.26,32,8,1,0,107.0,71.0,81.0,112.0,86.0,91.375,15.18771433318998,86.0,0,349,16.0,239
SKU0138,2025-08-05,63.0,111168.43,1792.0442857142857,6,0,Bedding,Sheets,1026.99,32,8,1,0,55.0,48.0,38.0,42.0,45.0,43.25,8.041558721205513,45.0,0,59,9.0,43
SKU0175,2025-08-05,335.0,1871413.6600000001,5704.931428571429,6,0,Kitchen,Storage,2685.59,32,8,1,0,275.0,199.0,213.0,205.0,228.75,199.25,33.02902763731553,228.75,347,764,20.0,970
SKU0082,2025-08-05,249.0,528805.43,2154.1414285714286,6,0,Furniture,Sofas,1781.8,32,8,1,0,229.0,126.0,181.0,162.0,172.5,159.125,43.85202389856081,172.5,363,509,16.0,483
SKU0127,2025-08-05,71.0,93075.91,1334.2585714285713,6,0,Small Appliances,Kettles,933.56,32,8,1,0,52.0,32.0,,,,,,,65,136,19.0,189
SKU0072,2025-08-05,402.0,2142291.0100000002,5415.0142857142855,6,0,Bedding,Comforters,2677.34,32,8,1,0,355.0,181.0,205.0,210.0,235.25,218.0,80.49999999999962,235.25,245,0,10.0,243
SKU0016,2025-08-05,151.0,819632.39,5575.727142857142,6,0,Furniture,Shelving,2879.63,32,8,1,0,125.0,82.0,91.0,96.0,97.0,89.625,19.096247449869654,97.0,135,460,29.0,445
SKU0198,2025-08-05,353.0,1726327.9,5029.49,6,0,Kitchen,Cutlery,3608.59,32,8,1,0,352.0,185.0,201.0,282.0,243.5,250.0,75.40335978367641,326.0,0,538,18.0,311
SKU0067,2025-08-05,218.0,1121666.8599999999,5146.071428571428,6,0,Bedding,Pillows,2464.96,32,8,1,0,249.0,135.0,131.0,144.0,161.25,155.875,58.53987245174536,247.0,63,617,26.0,532
SKU0118,2025-08-05,31.0,101518.2,3337.9000000000005,6,0,Kitchen,Cookware,2670.48,32,8,1,0,26.0,15.0,18.0,20.0,19.5,19.75,4.654746681248692,19.5,0,45,22.0,32
SKU0152,2025-08-05,188.0,966907.98,5236.291428571428,6,0,Kitchen,Storage,2813.13,32,8,1,0,142.0,126.0,103.0,127.0,117.0,113.125,20.83266665599727,153.0,0,209,18.0,121
SKU0080,2025-08-05,95.0,662342.38,7072.137142857144,6,0,Bedding,Comforters,3525.02,32,8,1,0,71.0,60.0,46.0,56.0,56.75,54.375,11.176612486197637,56.75,0,187,15.0,102
SKU0126,2025-08-05,252.0,1292654.5,5204.36,6,0,Decor,Lighting,2594.05,32,8,1,0,252.0,199.0,140.0,141.0,187.5,184.375,49.53449976194929,187.5,147,546,14.0,387
SKU0148,2025-08-05,398.0,1036501.76,2644.137142857143,6,0,Furniture,Tables,1392.79,32,8,1,0,309.0,180.0,186.0,256.0,218.75,222.125,60.747427929089035,341.0,1110,843,20.0,1250
SKU0133,2025-08-05,219.0,959700.06,4447.315714285714,6,0,Decor,Vases,2396.47,32,8,1,0,237.0,123.0,149.0,148.0,151.5,152.25,60.82488525814547,151.5,271,314,22.0,509
SKU0075,2025-08-05,264.0,1256187.47,4895.7699999999995,6,0,Small Appliances,Heaters,3333.72,32,8,1,0,294.0,213.0,172.0,180.0,202.5,193.375,69.58208581715986,202.5,325,446,18.0,578
SKU0150,2025-08-05,87.0,271381.36,3175.9757142857147,6,0,Kitchen,Cutlery,2483.19,32,8,1,0,64.0,50.0,67.0,57.0,62.75,58.375,8.845903006472149,68.0,62,279,26.0,226
SKU0069,2025-08-05,229.0,1479995.24,6543.662857142857,6,0,Kitchen,Cookware,3351.83,32,8,1,0,197.0,157.0,168.0,177.0,162.0,162.0,29.337120967583378,162.0,141,183,11.0,153
SKU0170,2025-08-05,103.0,289305.63,2888.078571428571,6,0,Furniture,Tables,2474.21,32,8,1,0,92.0,63.0,57.0,51.0,62.75,64.5,22.00568108466392,76.0,47,90,22.0,129
SKU0010,2025-08-05,359.0,923036.62,2615.6028571428574,6,0,Bedding,Pillows,1607.75,32,8,1,0,293.0,183.0,192.0,241.0,212.75,208.625,53.66796064692602,212.75,419,616,14.0,623
SKU0125,2025-08-05,158.0,173736.75,1121.1299999999999,6,0,Small Appliances,Kettles,674.71,32,8,1,0,142.0,90.0,91.0,81.0,106.5,98.0,24.39262183529914,106.5,0,256,16.0,142
SKU0091,2025-08-05,170.0,683968.9299999999,4082.972857142857,6,0,Bedding,Sheets,2805.82,32,8,1,0,178.0,105.0,109.0,148.0,121.25,117.125,38.439346161624684,121.25,92,118,23.0,154
SKU0178,2025-08-05,33.0,144771.45,4410.051428571428,6,0,Decor,Lighting,2060.86,32,8,1,0,26.0,13.0,21.0,,18.5,,6.137317546503271,18.5,54,67,18.0,72
SKU0064,2025-08-05,118.0,667502.52,5737.277142857142,6,0,Kitchen,Cookware,2718.88,32,8,1,0,117.0,99.0,73.0,95.0,92.75,94.25,19.431503630272477,92.75,148,140,21.0,188
SKU0079,2025-08-05,313.0,762555.9400000001,2503.2999999999997,6,0,Small Appliances,Heaters,1695.8,32,8,1,0,333.0,254.0,195.0,226.0,251.0,237.25,59.749476985158054,251.0,87,802,21.0,572
SKU0073,2025-08-05,24.0,49454.34,2090.6314285714284,6,0,Decor,Rugs,1099.32,32,8,1,0,27.0,19.0,18.0,21.0,19.25,19.875,5.795112883568558,19.25,0,18,14.0,16
SKU0070,2025-08-05,198.0,763027.77,3907.4385714285713,6,0,Furniture,Tables,2216.92,32,8,1,0,211.0,102.0,114.0,142.0,140.5,144.875,48.938737212968164,247.0,330,333,28.0,647
SKU0057,2025-08-05,243.0,331805.54,1389.9085714285716,6,0,Decor,Lighting,946.45,32,8,1,0,200.0,153.0,85.0,178.0,144.25,149.625,47.338321333425206,144.25,116,497,12.0,440
SKU0078,2025-08-05,371.0,382360.60000000003,1047.6657142857143,6,0,Furniture,Sofas,863.64,32,8,1,0,307.0,253.0,178.0,218.0,226.0,218.25,66.31741852635652,328.0,154,330,11.0,256
SKU0052,2025-08-05,453.0,3300443.41,7343.318571428572,6,0,Small Appliances,Kettles,3585.01,32,8,1,0,305.0,261.0,266.0,266.0,266.0,265.375,30.011109054259034,266.0,185,518,28.0,693
SKU0003,2025-08-05,111.0,316686.88,2922.02,6,0,Bedding,Comforters,1911.47,32,8,1,0,80.0,48.0,70.0,60.0,67.0,66.875,13.515423288475704,67.0,98,202,10.0,151
SKU0142,2025-08-05,318.0,1130530.34,3633.5342857142855,6,0,Bedding,Sheets,2286.75,32,8,1,0,211.0,179.0,130.0,,171.5,,33.51119216023046,171.5,182,548,28.0,512
SKU0066,2025-08-05,290.0,220332.02000000002,782.8542857142858,6,0,Kitchen,Cookware,602.41,32,8,1,0,258.0,153.0,166.0,205.0,180.25,172.625,52.61416159172306,180.25,3,369,12.0,346
SKU0181,2025-08-05,46.0,23775.07,521.15,6,0,Decor,Vases,340.49,32,8,1,0,40.0,35.0,24.0,30.0,31.5,29.125,7.325753658608019,31.5,60,72,13.0,70
SKU0062,2025-08-05,359.0,1380984.69,3881.422857142857,6,0,Small Appliances,Kettles,3008.14,32,8,1,0,399.0,179.0,211.0,221.0,243.25,232.625,104.78032576140717,243.25,694,741,17.0,885
SKU0090,2025-08-05,289.0,694920.22,2433.6071428571427,6,0,Furniture,Sofas,1596.54,32,8,1,0,225.0,148.0,150.0,207.0,168.75,180.125,37.53553871554986,242.0,582,559,20.0,709
SKU0061,2025-08-05,401.0,739478.85,1879.48,6,0,Kitchen,Cutlery,959.15,32,8,1,0,388.0,198.0,274.0,,256.0,,99.29081864234278,256.0,456,1514,27.0,1378
SKU0086,2025-08-05,453.0,2289272.07,5109.9857142857145,6,0,Kitchen,Storage,2641.44,32,8,1,0,303.0,214.0,272.0,,249.5,,45.71287200194936,249.5,269,1309,25.0,1118
SKU0147,2025-08-05,314.0,581550.45,1889.6299999999999,6,0,Kitchen,Cutlery,1266.32,32,8,1,0,255.0,,,,,,,,437,674,10.0,517
SKU0018,2025-08-05,111.0,377215.98,3427.085714285714,6,0,Small Appliances,Blenders,1990.17,32,8,1,0,108.0,78.0,67.0,67.0,83.0,78.0,17.530925056405877,83.0,168,183,22.0,285
SKU0068,2025-08-05,182.0,679294.98,3834.09,6,0,Kitchen,Cutlery,1976.05,32,8,1,0,173.0,121.0,,,,,,,156,217,26.0,356
SKU0060,2025-08-05,34.0,36734.5,1102.797142857143,6,0,Furniture,Chairs,662.96,32,8,1,0,32.0,19.0,17.0,21.0,22.75,21.875,6.6520673478225945,22.75,24,52,10.0,37
