date,sku_id,units_sold,revenue,unit_price,promo_flag,units_sold_was_missing,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event
2024-05-26,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,21,5,Summer,0,
2024-05-27,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,22,5,Summer,0,
2024-05-28,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,22,5,Summer,0,
2024-05-29,SKU0111,24.0,141184.56,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,22,5,Summer,0,
2024-05-30,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,22,5,Summer,0,
2024-05-31,SKU0111,22.0,129419.18,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,22,5,Summer,0,
2024-06-01,SKU0111,19.0,111771.11,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,22,6,Summer,0,
2024-06-02,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,22,6,Summer,0,
2024-06-03,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,23,6,Summer,0,
2024-06-04,SKU0111,13.0,76474.97,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,23,6,Summer,0,
2024-06-05,SKU0111,19.0,111771.11,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,23,6,Summer,0,
2024-06-06,SKU0111,10.0,58826.9,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,23,6,Summer,0,
2024-06-07,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,23,6,Summer,0,
2024-06-08,SKU0111,26.0,152949.94,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,23,6,Summer,0,
2024-06-09,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,23,6,Summer,0,
2024-06-10,SKU0111,21.0,123536.49,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,24,6,Summer,0,
2024-06-11,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,24,6,Summer,0,
2024-06-12,SKU0111,19.0,111771.11,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,24,6,Summer,0,
2024-06-13,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,24,6,Summer,0,
2024-06-14,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,24,6,Summer,0,
2024-06-15,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,24,6,Summer,0,
2024-06-16,SKU0111,30.0,176480.7,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,24,6,Summer,0,
2024-06-17,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,25,6,Summer,0,
2024-06-18,SKU0111,13.0,76474.97,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,25,6,Summer,0,
2024-06-19,SKU0111,8.0,47061.52,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,25,6,Summer,0,
2024-06-20,SKU0111,9.0,52944.21,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,25,6,Summer,0,
2024-06-21,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,25,6,Summer,0,
2024-06-22,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,25,6,Summer,0,
2024-06-23,SKU0111,10.0,58826.9,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,25,6,Summer,0,
2024-06-24,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,26,6,Summer,0,
2024-06-25,SKU0111,4.0,23530.76,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,26,6,Summer,0,
2024-06-26,SKU0111,22.0,129419.18,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,26,6,Summer,0,
2024-06-27,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,26,6,Summer,0,
2024-06-28,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,26,6,Summer,0,
2024-06-29,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,26,6,Summer,0,
2024-06-30,SKU0111,25.0,147067.25,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,26,6,Summer,0,
2024-07-01,SKU0111,22.0,129419.18,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,27,7,Monsoon,0,
2024-07-02,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,27,7,Monsoon,0,
2024-07-03,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,27,7,Monsoon,0,
2024-07-04,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,27,7,Monsoon,0,
2024-07-05,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,27,7,Monsoon,0,
2024-07-06,SKU0111,22.0,129419.18,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,27,7,Monsoon,0,
2024-07-07,SKU0111,21.0,123536.49,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,27,7,Monsoon,0,
2024-07-08,SKU0111,19.0,111771.11,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,28,7,Monsoon,0,
2024-07-09,SKU0111,10.0,58826.9,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,28,7,Monsoon,0,
2024-07-10,SKU0111,19.0,111771.11,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,28,7,Monsoon,0,
2024-07-11,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,28,7,Monsoon,0,
2024-07-12,SKU0111,0.0,0.0,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,28,7,Monsoon,0,
2024-07-13,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,28,7,Monsoon,0,
2024-07-14,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,28,7,Monsoon,0,
2024-07-15,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,29,7,Monsoon,0,
2024-07-16,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,29,7,Monsoon,0,
2024-07-17,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,29,7,Monsoon,0,
2024-07-18,SKU0111,25.0,147067.25,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,29,7,Monsoon,0,
2024-07-19,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,29,7,Monsoon,0,
2024-07-20,SKU0111,6.0,35296.14,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,29,7,Monsoon,0,
2024-07-21,SKU0111,19.0,111771.11,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,29,7,Monsoon,0,
2024-07-22,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,30,7,Monsoon,0,
2024-07-23,SKU0111,8.0,47061.52,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,30,7,Monsoon,0,
2024-07-24,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,30,7,Monsoon,0,
2024-07-25,SKU0111,9.0,52944.21,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,30,7,Monsoon,0,
2024-07-26,SKU0111,10.0,58826.9,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,30,7,Monsoon,0,
2024-07-27,SKU0111,26.0,152949.94,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,30,7,Monsoon,0,
2024-07-28,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,30,7,Monsoon,0,
2024-07-29,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,31,7,Monsoon,0,
2024-07-30,SKU0111,23.0,135301.87,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,31,7,Monsoon,0,
2024-07-31,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,31,7,Monsoon,0,
2024-08-01,SKU0111,18.0,84710.74,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,31,8,Monsoon,0,Independence Week Sale
2024-08-02,SKU0111,17.0,80004.58,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,31,8,Monsoon,0,Independence Week Sale
2024-08-03,SKU0111,30.0,141184.56,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,31,8,Monsoon,0,Independence Week Sale
2024-08-04,SKU0111,22.0,103535.34,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,31,8,Monsoon,0,Independence Week Sale
2024-08-05,SKU0111,18.0,84710.74,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,32,8,Monsoon,0,Independence Week Sale
2024-08-06,SKU0111,23.0,108241.5,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,32,8,Monsoon,0,Independence Week Sale
2024-08-07,SKU0111,31.0,145890.71,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,32,8,Monsoon,0,Independence Week Sale
2024-08-08,SKU0111,32.0,150596.86,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,32,8,Monsoon,0,Independence Week Sale
2024-08-09,SKU0111,28.0,131772.26,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,32,8,Monsoon,0,Independence Week Sale
2024-08-10,SKU0111,31.0,145890.71,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,32,8,Monsoon,0,Independence Week Sale
2024-08-11,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,32,8,Monsoon,0,
2024-08-12,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,33,8,Monsoon,0,
2024-08-13,SKU0111,24.0,141184.56,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,33,8,Monsoon,0,
2024-08-14,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,33,8,Monsoon,0,
2024-08-15,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,33,8,Monsoon,1,
2024-08-16,SKU0111,13.0,76474.97,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,33,8,Monsoon,0,
2024-08-17,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,33,8,Monsoon,0,
2024-08-18,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,33,8,Monsoon,0,
2024-08-19,SKU0111,9.0,52944.21,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,34,8,Monsoon,0,
2024-08-20,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,34,8,Monsoon,0,
2024-08-21,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,34,8,Monsoon,0,
2024-08-22,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,34,8,Monsoon,0,
2024-08-23,SKU0111,8.0,47061.52,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,34,8,Monsoon,0,
2024-08-24,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,34,8,Monsoon,0,
2024-08-25,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,34,8,Monsoon,0,
2024-08-26,SKU0111,13.0,76474.97,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,35,8,Monsoon,0,
2024-08-27,SKU0111,10.0,58826.9,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,35,8,Monsoon,0,
2024-08-28,SKU0111,21.0,123536.49,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,35,8,Monsoon,0,
2024-08-29,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,35,8,Monsoon,0,
2024-08-30,SKU0111,5.0,29413.45,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,35,8,Monsoon,0,
2024-08-31,SKU0111,10.0,58826.9,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,35,8,Monsoon,0,
2024-09-01,SKU0111,24.0,141184.56,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,35,9,Monsoon,0,
2024-09-02,SKU0111,13.0,76474.97,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,36,9,Monsoon,0,
2024-09-03,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,36,9,Monsoon,0,
2024-09-04,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,36,9,Monsoon,0,
2024-09-05,SKU0111,13.0,76474.97,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,36,9,Monsoon,0,
2024-09-06,SKU0111,7.0,41178.83,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,36,9,Monsoon,0,
2024-09-07,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,36,9,Monsoon,0,
2024-09-08,SKU0111,21.0,123536.49,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,36,9,Monsoon,0,
2024-09-09,SKU0111,25.0,147067.25,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,37,9,Monsoon,0,
2024-09-10,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,37,9,Monsoon,0,
2024-09-11,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,37,9,Monsoon,0,
2024-09-12,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,37,9,Monsoon,0,
2024-09-13,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,37,9,Monsoon,0,
2024-09-14,SKU0111,6.0,35296.14,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,37,9,Monsoon,0,
2024-09-15,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,37,9,Monsoon,0,
2024-09-16,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,38,9,Monsoon,0,
2024-09-17,SKU0111,24.0,141184.56,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,38,9,Monsoon,0,
2024-09-18,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,38,9,Monsoon,0,
2024-09-19,SKU0111,25.0,147067.25,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,38,9,Monsoon,0,
2024-09-20,SKU0111,23.0,135301.87,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,38,9,Monsoon,0,
2024-09-21,SKU0111,25.0,147067.25,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,38,9,Monsoon,0,
2024-09-22,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,38,9,Monsoon,0,
2024-09-23,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,39,9,Monsoon,0,
2024-09-24,SKU0111,4.0,23530.76,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,39,9,Monsoon,0,
2024-09-25,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,39,9,Monsoon,0,
2024-09-26,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,39,9,Monsoon,0,
2024-09-27,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,39,9,Monsoon,0,
2024-09-28,SKU0111,9.0,52944.21,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,39,9,Monsoon,0,
2024-09-29,SKU0111,26.0,152949.94,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,39,9,Monsoon,0,
2024-09-30,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,40,9,Monsoon,0,
2024-10-01,SKU0111,27.0,158832.63,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,40,10,Autumn,0,
2024-10-02,SKU0111,29.0,170598.01,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,40,10,Autumn,1,
2024-10-03,SKU0111,25.0,147067.25,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,40,10,Autumn,0,
2024-10-04,SKU0111,24.0,141184.56,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,40,10,Autumn,0,
2024-10-05,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,40,10,Autumn,0,
2024-10-06,SKU0111,19.0,111771.11,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,40,10,Autumn,0,
2024-10-07,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,41,10,Autumn,0,
2024-10-08,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,41,10,Autumn,0,
2024-10-09,SKU0111,28.0,164715.32,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,41,10,Autumn,0,
2024-10-10,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,41,10,Autumn,0,
2024-10-11,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,41,10,Autumn,0,
2024-10-12,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,41,10,Autumn,0,
2024-10-13,SKU0111,27.0,158832.63,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,41,10,Autumn,0,
2024-10-14,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,42,10,Autumn,0,
2024-10-15,SKU0111,39.0,183539.93,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,42,10,Autumn,0,Festive Season Sale
2024-10-16,SKU0111,28.0,131772.26,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,42,10,Autumn,0,Festive Season Sale
2024-10-17,SKU0111,39.0,183539.93,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,42,10,Autumn,0,Festive Season Sale
2024-10-18,SKU0111,37.0,174127.62,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,42,10,Autumn,0,Festive Season Sale
2024-10-19,SKU0111,37.0,174127.62,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,42,10,Autumn,0,Festive Season Sale
2024-10-20,SKU0111,48.0,225895.3,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,42,10,Autumn,0,Festive Season Sale
2024-10-21,SKU0111,38.0,178833.78,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,43,10,Autumn,0,Festive Season Sale
2024-10-22,SKU0111,35.0,164715.32,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,43,10,Autumn,0,Festive Season Sale
2024-10-23,SKU0111,26.0,122359.95,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,43,10,Autumn,0,Festive Season Sale
2024-10-24,SKU0111,36.0,169421.47,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,43,10,Autumn,0,Festive Season Sale
2024-10-25,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,43,10,Autumn,0,
2024-10-26,SKU0111,22.0,129419.18,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,43,10,Autumn,0,
2024-10-27,SKU0111,23.0,135301.87,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,43,10,Autumn,0,
2024-10-28,SKU0111,18.0,105888.42,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,44,10,Autumn,0,
2024-10-29,SKU0111,13.0,76474.97,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,44,10,Autumn,0,
2024-10-30,SKU0111,9.0,52944.21,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,44,10,Autumn,0,
2024-10-31,SKU0111,15.0,88240.35,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,44,10,Autumn,1,
2024-11-01,SKU0111,27.0,158832.63,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,44,11,Autumn,1,
2024-11-02,SKU0111,9.0,52944.21,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,44,11,Autumn,0,
2024-11-03,SKU0111,26.0,152949.94,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,44,11,Autumn,0,
2024-11-04,SKU0111,21.0,123536.49,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,45,11,Autumn,0,
2024-11-05,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,45,11,Autumn,0,
2024-11-06,SKU0111,24.0,141184.56,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,45,11,Autumn,0,
2024-11-07,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,45,11,Autumn,0,
2024-11-08,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,45,11,Autumn,0,
2024-11-09,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,45,11,Autumn,0,
2024-11-10,SKU0111,10.0,58826.9,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,45,11,Autumn,0,
2024-11-11,SKU0111,16.0,94123.04,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,46,11,Autumn,0,
2024-11-12,SKU0111,20.0,117653.8,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,46,11,Autumn,0,
2024-11-13,SKU0111,23.0,135301.87,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,46,11,Autumn,0,
2024-11-14,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,46,11,Autumn,0,
2024-11-15,SKU0111,19.0,111771.11,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,46,11,Autumn,0,
2024-11-16,SKU0111,27.0,158832.63,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,46,11,Autumn,0,
2024-11-17,SKU0111,22.0,129419.18,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,46,11,Autumn,0,
2024-11-18,SKU0111,21.0,123536.49,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,47,11,Autumn,0,
2024-11-19,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,47,11,Autumn,0,
2024-11-20,SKU0111,8.0,47061.52,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,47,11,Autumn,0,
2024-11-21,SKU0111,14.0,82357.66,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,47,11,Autumn,0,
2024-11-22,SKU0111,21.0,123536.49,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,47,11,Autumn,0,
2024-11-23,SKU0111,17.0,100005.73,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,47,11,Autumn,0,
2024-11-24,SKU0111,24.0,141184.56,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,47,11,Autumn,0,
2024-11-25,SKU0111,24.0,112947.65,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,48,11,Autumn,0,Black Friday
2024-11-26,SKU0111,26.0,122359.95,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,48,11,Autumn,0,Black Friday
2024-11-27,SKU0111,29.0,136478.41,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,48,11,Autumn,0,Black Friday
2024-11-28,SKU0111,24.0,112947.65,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,48,11,Autumn,0,Black Friday
2024-11-29,SKU0111,25.0,117653.8,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,48,11,Autumn,0,Black Friday
2024-11-30,SKU0111,21.0,98829.19,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,48,11,Autumn,0,Black Friday
2024-12-01,SKU0111,38.0,178833.78,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,48,12,Winter,0,Black Friday
2024-12-02,SKU0111,26.0,122359.95,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,49,12,Winter,0,Black Friday
2024-12-03,SKU0111,0.0,103535.34,4706.15,1,1,Bedding,Comforters,2024-01-04,3814.54,5882.69,49,12,Winter,0,Black Friday
2024-12-04,SKU0111,34.0,160009.17,4706.15,1,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,49,12,Winter,0,Black Friday
2024-12-05,SKU0111,11.0,64709.59,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,49,12,Winter,0,
2024-12-06,SKU0111,12.0,70592.28,5882.69,0,0,Bedding,Comforters,2024-01-04,3814.54,5882.69,49,12,Winter,0,
