sku_id,category,week_start,horizon_week,forecast,forecast_low_80,forecast_high_80,on_hand_units,on_order_units,lead_time_days,reorder_point,unit_cost,avg_price
SKU0067,Bedding,2026-01-06,1,63.2,0.0,169.2,138,651,26.0,532,2464.96,6210.78
SKU0067,Bedding,2026-01-13,2,127.4,8.7,246.2,138,651,26.0,532,2464.96,6210.78
SKU0067,Bedding,2026-01-20,3,126.5,46.6,206.3,138,651,26.0,532,2464.96,6210.78
SKU0067,Bedding,2026-01-27,4,107.9,56.1,159.8,138,651,26.0,532,2464.96,6210.78
SKU0067,Bedding,2026-02-03,5,109.6,76.3,143.0,138,651,26.0,532,2464.96,6210.78
SKU0067,Bedding,2026-02-10,6,105.9,85.6,126.2,138,651,26.0,532,2464.96,6210.78
SKU0067,Bedding,2026-02-17,7,92.0,74.3,109.6,138,651,26.0,532,2464.96,6210.78
SKU0067,Bedding,2026-02-24,8,77.9,62.9,92.8,138,651,26.0,532,2464.96,6210.78
SKU0068,Kitchen,2026-01-06,1,56.4,0.0,117.4,255,292,26.0,356,1976.05,4627.35
SKU0068,Kitchen,2026-01-13,2,101.0,28.2,173.8,255,292,26.0,356,1976.05,4627.35
SKU0068,Kitchen,2026-01-20,3,108.7,52.5,164.9,255,292,26.0,356,1976.05,4627.35
SKU0068,Kitchen,2026-01-27,4,84.5,51.8,117.2,255,292,26.0,356,1976.05,4627.35
SKU0068,Kitchen,2026-02-03,5,83.6,57.9,109.3,255,292,26.0,356,1976.05,4627.35
SKU0068,Kitchen,2026-02-10,6,79.6,64.3,94.9,255,292,26.0,356,1976.05,4627.35
SKU0068,Kitchen,2026-02-17,7,78.5,63.5,93.6,255,292,26.0,356,1976.05,4627.35
SKU0068,Kitchen,2026-02-24,8,63.4,51.2,75.6,255,292,26.0,356,1976.05,4627.35
SKU0069,Kitchen,2026-01-06,1,69.8,0.0,154.5,0,187,11.0,153,3351.83,7897.52
SKU0069,Kitchen,2026-01-13,2,128.6,35.0,222.3,0,187,11.0,153,3351.83,7897.52
SKU0069,Kitchen,2026-01-20,3,139.7,53.2,226.2,0,187,11.0,153,3351.83,7897.52
SKU0069,Kitchen,2026-01-27,4,112.4,67.5,157.2,0,187,11.0,153,3351.83,7897.52
SKU0069,Kitchen,2026-02-03,5,108.9,74.8,142.9,0,187,11.0,153,3351.83,7897.52
SKU0069,Kitchen,2026-02-10,6,104.2,84.2,124.2,0,187,11.0,153,3351.83,7897.52
SKU0069,Kitchen,2026-02-17,7,99.5,80.4,118.6,0,187,11.0,153,3351.83,7897.52
SKU0069,Kitchen,2026-02-24,8,83.5,67.5,99.6,0,187,11.0,153,3351.83,7897.52
SKU0070,Furniture,2026-01-06,1,53.7,0.0,132.6,300,354,28.0,647,2216.92,4715.87
SKU0070,Furniture,2026-01-13,2,115.0,37.0,192.9,300,354,28.0,647,2216.92,4715.87
SKU0070,Furniture,2026-01-20,3,122.8,64.4,181.1,300,354,28.0,647,2216.92,4715.87
SKU0070,Furniture,2026-01-27,4,106.7,65.3,148.2,300,354,28.0,647,2216.92,4715.87
SKU0070,Furniture,2026-02-03,5,94.7,60.1,129.3,300,354,28.0,647,2216.92,4715.87
SKU0070,Furniture,2026-02-10,6,89.9,72.6,107.1,300,354,28.0,647,2216.92,4715.87
SKU0070,Furniture,2026-02-17,7,86.0,69.5,102.5,300,354,28.0,647,2216.92,4715.87
SKU0070,Furniture,2026-02-24,8,72.5,58.6,86.5,300,354,28.0,647,2216.92,4715.87
SKU0071,Kitchen,2026-01-06,1,82.1,0.0,225.2,0,308,9.0,192,1767.77,3268.64
SKU0071,Kitchen,2026-01-13,2,194.1,31.6,356.5,0,308,9.0,192,1767.77,3268.64
SKU0071,Kitchen,2026-01-20,3,208.9,92.6,325.1,0,308,9.0,192,1767.77,3268.64
SKU0071,Kitchen,2026-01-27,4,180.8,107.4,254.2,0,308,9.0,192,1767.77,3268.64
SKU0071,Kitchen,2026-02-03,5,168.9,105.3,232.6,0,308,9.0,192,1767.77,3268.64
SKU0071,Kitchen,2026-02-10,6,168.1,135.8,200.4,0,308,9.0,192,1767.77,3268.64
SKU0071,Kitchen,2026-02-17,7,145.2,117.3,173.1,0,308,9.0,192,1767.77,3268.64
SKU0071,Kitchen,2026-02-24,8,128.6,103.9,153.3,0,308,9.0,192,1767.77,3268.64
SKU0072,Bedding,2026-01-06,1,91.6,0.0,231.9,41,320,10.0,243,2677.34,6535.36
SKU0072,Bedding,2026-01-13,2,192.8,38.6,347.0,41,320,10.0,243,2677.34,6535.36
SKU0072,Bedding,2026-01-20,3,197.5,62.5,332.5,41,320,10.0,243,2677.34,6535.36
SKU0072,Bedding,2026-01-27,4,161.0,86.0,235.9,41,320,10.0,243,2677.34,6535.36
SKU0072,Bedding,2026-02-03,5,159.7,105.5,213.8,41,320,10.0,243,2677.34,6535.36
SKU0072,Bedding,2026-02-10,6,154.3,124.7,183.9,41,320,10.0,243,2677.34,6535.36
SKU0072,Bedding,2026-02-17,7,144.2,116.5,171.9,41,320,10.0,243,2677.34,6535.36
SKU0072,Bedding,2026-02-24,8,118.1,95.4,140.8,41,320,10.0,243,2677.34,6535.36
SKU0073,Decor,2026-01-06,1,7.8,0.0,20.7,0,18,14.0,16,1099.32,2523.18
SKU0073,Decor,2026-01-13,2,10.3,0.0,23.0,0,18,14.0,16,1099.32,2523.18
SKU0073,Decor,2026-01-20,3,11.5,0.0,24.0,0,18,14.0,16,1099.32,2523.18
SKU0073,Decor,2026-01-27,4,9.1,5.9,12.3,0,18,14.0,16,1099.32,2523.18
SKU0073,Decor,2026-02-03,5,11.6,9.3,13.8,0,18,14.0,16,1099.32,2523.18
SKU0073,Decor,2026-02-10,6,13.3,10.8,15.9,0,18,14.0,16,1099.32,2523.18
SKU0073,Decor,2026-02-17,7,15.2,12.3,18.2,0,18,14.0,16,1099.32,2523.18
SKU0073,Decor,2026-02-24,8,10.5,7.6,13.4,0,18,14.0,16,1099.32,2523.18
SKU0074,Decor,2026-01-06,1,85.3,0.0,203.5,1148,890,26.0,1521,600.06,888.01
SKU0074,Decor,2026-01-13,2,197.0,54.4,339.7,1148,890,26.0,1521,600.06,888.01
SKU0074,Decor,2026-01-20,3,192.8,93.8,291.8,1148,890,26.0,1521,600.06,888.01
SKU0074,Decor,2026-01-27,4,175.5,108.3,242.7,1148,890,26.0,1521,600.06,888.01
SKU0074,Decor,2026-02-03,5,150.1,92.0,208.2,1148,890,26.0,1521,600.06,888.01
SKU0074,Decor,2026-02-10,6,156.7,126.6,186.8,1148,890,26.0,1521,600.06,888.01
SKU0074,Decor,2026-02-17,7,142.2,114.9,169.5,1148,890,26.0,1521,600.06,888.01
SKU0074,Decor,2026-02-24,8,122.6,99.1,146.2,1148,890,26.0,1521,600.06,888.01
SKU0075,Small Appliances,2026-01-06,1,78.5,0.0,186.4,50,855,18.0,578,3333.72,5908.69
SKU0075,Small Appliances,2026-01-13,2,154.1,37.5,270.8,50,855,18.0,578,3333.72,5908.69
SKU0075,Small Appliances,2026-01-20,3,164.6,64.8,264.3,50,855,18.0,578,3333.72,5908.69
SKU0075,Small Appliances,2026-01-27,4,137.3,76.5,198.1,50,855,18.0,578,3333.72,5908.69
SKU0075,Small Appliances,2026-02-03,5,128.5,85.8,171.1,50,855,18.0,578,3333.72,5908.69
SKU0075,Small Appliances,2026-02-10,6,127.5,103.0,152.0,50,855,18.0,578,3333.72,5908.69
SKU0075,Small Appliances,2026-02-17,7,120.5,97.3,143.6,50,855,18.0,578,3333.72,5908.69
SKU0075,Small Appliances,2026-02-24,8,103.7,83.8,123.6,50,855,18.0,578,3333.72,5908.69
SKU0076,Furniture,2026-01-06,1,49.7,0.0,119.5,73,170,13.0,142,3699.69,5914.47
SKU0076,Furniture,2026-01-13,2,91.5,27.3,155.7,73,170,13.0,142,3699.69,5914.47
SKU0076,Furniture,2026-01-20,3,86.4,33.8,138.9,73,170,13.0,142,3699.69,5914.47
SKU0076,Furniture,2026-01-27,4,70.1,33.8,106.3,73,170,13.0,142,3699.69,5914.47
SKU0076,Furniture,2026-02-03,5,66.5,45.6,87.4,73,170,13.0,142,3699.69,5914.47
SKU0076,Furniture,2026-02-10,6,68.7,55.2,82.2,73,170,13.0,142,3699.69,5914.47
SKU0076,Furniture,2026-02-17,7,64.7,52.3,77.1,73,170,13.0,142,3699.69,5914.47
SKU0076,Furniture,2026-02-24,8,54.5,44.0,64.9,73,170,13.0,142,3699.69,5914.47
SKU0077,Furniture,2026-01-06,1,72.0,0.0,175.8,287,755,29.0,744,638.86,910.62
SKU0077,Furniture,2026-01-13,2,132.4,17.5,247.3,287,755,29.0,744,638.86,910.62
SKU0077,Furniture,2026-01-20,3,146.3,38.1,254.5,287,755,29.0,744,638.86,910.62
SKU0077,Furniture,2026-01-27,4,106.4,48.2,164.6,287,755,29.0,744,638.86,910.62
SKU0077,Furniture,2026-02-03,5,109.2,73.0,145.5,287,755,29.0,744,638.86,910.62
SKU0077,Furniture,2026-02-10,6,104.5,83.3,125.7,287,755,29.0,744,638.86,910.62
SKU0077,Furniture,2026-02-17,7,97.5,75.4,119.5,287,755,29.0,744,638.86,910.62
SKU0077,Furniture,2026-02-24,8,82.5,66.6,98.3,287,755,29.0,744,638.86,910.62
SKU0078,Furniture,2026-01-06,1,82.4,0.0,222.3,85,398,11.0,256,863.64,1264.42
SKU0078,Furniture,2026-01-13,2,201.9,27.6,376.2,85,398,11.0,256,863.64,1264.42
SKU0078,Furniture,2026-01-20,3,215.5,76.6,354.4,85,398,11.0,256,863.64,1264.42
SKU0078,Furniture,2026-01-27,4,199.2,123.6,274.7,85,398,11.0,256,863.64,1264.42
SKU0078,Furniture,2026-02-03,5,177.4,108.7,246.1,85,398,11.0,256,863.64,1264.42
SKU0078,Furniture,2026-02-10,6,176.4,142.5,210.3,85,398,11.0,256,863.64,1264.42
SKU0078,Furniture,2026-02-17,7,160.5,129.7,191.4,85,398,11.0,256,863.64,1264.42
SKU0078,Furniture,2026-02-24,8,135.8,109.8,161.9,85,398,11.0,256,863.64,1264.42
SKU0079,Small Appliances,2026-01-06,1,65.6,0.0,166.1,394,376,21.0,572,1695.8,3021.22
SKU0079,Small Appliances,2026-01-13,2,133.3,32.6,234.0,394,376,21.0,572,1695.8,3021.22
SKU0079,Small Appliances,2026-01-20,3,150.9,68.5,233.4,394,376,21.0,572,1695.8,3021.22
SKU0079,Small Appliances,2026-01-27,4,117.4,56.5,178.3,394,376,21.0,572,1695.8,3021.22
SKU0079,Small Appliances,2026-02-03,5,107.5,66.7,148.3,394,376,21.0,572,1695.8,3021.22
SKU0079,Small Appliances,2026-02-10,6,101.9,80.9,123.0,394,376,21.0,572,1695.8,3021.22
SKU0079,Small Appliances,2026-02-17,7,98.2,73.9,122.6,394,376,21.0,572,1695.8,3021.22
SKU0079,Small Appliances,2026-02-24,8,85.3,69.0,101.7,394,376,21.0,572,1695.8,3021.22
SKU0080,Bedding,2026-01-06,1,33.9,7.5,60.4,73,99,15.0,102,3525.02,8535.34
SKU0080,Bedding,2026-01-13,2,38.0,12.1,63.9,73,99,15.0,102,3525.02,8535.34
SKU0080,Bedding,2026-01-20,3,42.5,19.8,65.3,73,99,15.0,102,3525.02,8535.34
SKU0080,Bedding,2026-01-27,4,38.8,31.4,46.3,73,99,15.0,102,3525.02,8535.34
SKU0080,Bedding,2026-02-03,5,38.7,31.2,46.1,73,99,15.0,102,3525.02,8535.34
SKU0080,Bedding,2026-02-10,6,38.5,31.1,45.9,73,99,15.0,102,3525.02,8535.34
SKU0080,Bedding,2026-02-17,7,39.4,31.8,46.9,73,99,15.0,102,3525.02,8535.34
SKU0080,Bedding,2026-02-24,8,30.0,24.3,35.8,73,99,15.0,102,3525.02,8535.34
SKU0081,Small Appliances,2026-01-06,1,4.0,0.0,10.5,209,0,11.0,167,1099.63,1868.56
SKU0081,Small Appliances,2026-01-13,2,7.3,0.0,14.7,209,0,11.0,167,1099.63,1868.56
SKU0081,Small Appliances,2026-01-20,3,7.6,1.8,13.4,209,0,11.0,167,1099.63,1868.56
SKU0081,Small Appliances,2026-01-27,4,5.1,2.9,7.3,209,0,11.0,167,1099.63,1868.56
SKU0081,Small Appliances,2026-02-03,5,6.5,4.5,8.4,209,0,11.0,167,1099.63,1868.56
SKU0081,Small Appliances,2026-02-10,6,7.5,6.1,8.9,209,0,11.0,167,1099.63,1868.56
SKU0081,Small Appliances,2026-02-17,7,12.2,9.9,14.5,209,0,11.0,167,1099.63,1868.56
SKU0081,Small Appliances,2026-02-24,8,8.1,4.7,11.6,209,0,11.0,167,1099.63,1868.56
SKU0082,Furniture,2026-01-06,1,49.1,0.0,116.8,155,411,16.0,483,1781.8,2599.83
SKU0082,Furniture,2026-01-13,2,125.9,36.3,215.4,155,411,16.0,483,1781.8,2599.83
SKU0082,Furniture,2026-01-20,3,148.5,74.5,222.6,155,411,16.0,483,1781.8,2599.83
SKU0082,Furniture,2026-01-27,4,123.9,75.2,172.6,155,411,16.0,483,1781.8,2599.83
SKU0082,Furniture,2026-02-03,5,112.0,63.9,160.0,155,411,16.0,483,1781.8,2599.83
SKU0082,Furniture,2026-02-10,6,109.1,88.1,130.0,155,411,16.0,483,1781.8,2599.83
SKU0082,Furniture,2026-02-17,7,97.5,77.6,117.5,155,411,16.0,483,1781.8,2599.83
SKU0082,Furniture,2026-02-24,8,86.4,69.8,103.0,155,411,16.0,483,1781.8,2599.83
SKU0083,Furniture,2026-01-06,1,78.1,0.0,157.3,582,445,23.0,733,586.35,1407.33
SKU0083,Furniture,2026-01-13,2,191.3,79.8,302.9,582,445,23.0,733,586.35,1407.33
SKU0083,Furniture,2026-01-20,3,172.8,84.9,260.8,582,445,23.0,733,586.35,1407.33
SKU0083,Furniture,2026-01-27,4,152.6,95.6,209.7,582,445,23.0,733,586.35,1407.33
SKU0083,Furniture,2026-02-03,5,134.3,79.2,189.4,582,445,23.0,733,586.35,1407.33
SKU0083,Furniture,2026-02-10,6,133.8,106.4,161.2,582,445,23.0,733,586.35,1407.33
SKU0083,Furniture,2026-02-17,7,129.2,104.4,154.0,582,445,23.0,733,586.35,1407.33
SKU0083,Furniture,2026-02-24,8,116.9,94.5,139.4,582,445,23.0,733,586.35,1407.33
SKU0084,Small Appliances,2026-01-06,1,32.7,0.0,76.3,458,0,12.0,310,3714.4,5641.94
SKU0084,Small Appliances,2026-01-13,2,55.7,23.5,87.9,458,0,12.0,310,3714.4,5641.94
SKU0084,Small Appliances,2026-01-20,3,59.5,30.0,89.0,458,0,12.0,310,3714.4,5641.94
SKU0084,Small Appliances,2026-01-27,4,52.3,38.8,65.7,458,0,12.0,310,3714.4,5641.94
SKU0084,Small Appliances,2026-02-03,5,53.2,39.9,66.4,458,0,12.0,310,3714.4,5641.94
SKU0084,Small Appliances,2026-02-10,6,56.0,45.3,66.8,458,0,12.0,310,3714.4,5641.94
SKU0084,Small Appliances,2026-02-17,7,51.6,41.7,61.5,458,0,12.0,310,3714.4,5641.94
SKU0084,Small Appliances,2026-02-24,8,44.6,36.0,53.2,458,0,12.0,310,3714.4,5641.94
SKU0085,Kitchen,2026-01-06,1,81.8,0.0,200.3,540,1347,19.0,1231,3922.37,9266.33
SKU0085,Kitchen,2026-01-13,2,204.3,60.7,347.8,540,1347,19.0,1231,3922.37,9266.33
SKU0085,Kitchen,2026-01-20,3,206.2,89.1,323.3,540,1347,19.0,1231,3922.37,9266.33
SKU0085,Kitchen,2026-01-27,4,179.4,107.1,251.8,540,1347,19.0,1231,3922.37,9266.33
SKU0085,Kitchen,2026-02-03,5,163.7,98.6,228.8,540,1347,19.0,1231,3922.37,9266.33
SKU0085,Kitchen,2026-02-10,6,157.9,127.6,188.2,540,1347,19.0,1231,3922.37,9266.33
SKU0085,Kitchen,2026-02-17,7,139.0,112.3,165.7,540,1347,19.0,1231,3922.37,9266.33
SKU0085,Kitchen,2026-02-24,8,126.3,102.1,150.6,540,1347,19.0,1231,3922.37,9266.33
SKU0086,Kitchen,2026-01-06,1,79.7,0.0,205.6,36,1300,25.0,1118,2641.44,6167.22
SKU0086,Kitchen,2026-01-13,2,202.5,65.6,339.5,36,1300,25.0,1118,2641.44,6167.22
SKU0086,Kitchen,2026-01-20,3,217.3,95.6,339.1,36,1300,25.0,1118,2641.44,6167.22
SKU0086,Kitchen,2026-01-27,4,190.5,112.8,268.1,36,1300,25.0,1118,2641.44,6167.22
SKU0086,Kitchen,2026-02-03,5,164.0,94.4,233.7,36,1300,25.0,1118,2641.44,6167.22
SKU0086,Kitchen,2026-02-10,6,162.7,131.5,194.0,36,1300,25.0,1118,2641.44,6167.22
SKU0086,Kitchen,2026-02-17,7,147.6,119.0,176.3,36,1300,25.0,1118,2641.44,6167.22
SKU0086,Kitchen,2026-02-24,8,128.4,103.7,153.0,36,1300,25.0,1118,2641.44,6167.22
SKU0087,Bedding,2026-01-06,1,54.8,0.0,117.4,450,1153,29.0,1092,2154.05,5232.37
SKU0087,Bedding,2026-01-13,2,101.3,25.5,177.2,450,1153,29.0,1092,2154.05,5232.37
SKU0087,Bedding,2026-01-20,3,107.5,42.1,172.9,450,1153,29.0,1092,2154.05,5232.37
SKU0087,Bedding,2026-01-27,4,84.6,53.4,115.8,450,1153,29.0,1092,2154.05,5232.37
SKU0087,Bedding,2026-02-03,5,82.1,56.0,108.3,450,1153,29.0,1092,2154.05,5232.37
SKU0087,Bedding,2026-02-10,6,81.9,66.2,97.7,450,1153,29.0,1092,2154.05,5232.37
SKU0087,Bedding,2026-02-17,7,79.6,64.3,94.9,450,1153,29.0,1092,2154.05,5232.37
SKU0087,Bedding,2026-02-24,8,66.8,54.0,79.6,450,1153,29.0,1092,2154.05,5232.37
SKU0088,Small Appliances,2026-01-06,1,73.2,0.0,241.0,1096,0,15.0,1007,1663.34,3605.25
SKU0088,Small Appliances,2026-01-13,2,193.2,0.0,388.3,1096,0,15.0,1007,1663.34,3605.25
SKU0088,Small Appliances,2026-01-20,3,216.2,56.0,376.4,1096,0,15.0,1007,1663.34,3605.25
SKU0088,Small Appliances,2026-01-27,4,190.3,98.3,282.4,1096,0,15.0,1007,1663.34,3605.25
SKU0088,Small Appliances,2026-02-03,5,155.0,83.6,226.4,1096,0,15.0,1007,1663.34,3605.25
SKU0088,Small Appliances,2026-02-10,6,166.8,134.8,198.9,1096,0,15.0,1007,1663.34,3605.25
SKU0088,Small Appliances,2026-02-17,7,145.2,115.2,175.2,1096,0,15.0,1007,1663.34,3605.25
SKU0088,Small Appliances,2026-02-24,8,123.9,100.1,147.7,1096,0,15.0,1007,1663.34,3605.25
SKU0089,Decor,2026-01-06,1,55.9,0.0,148.5,0,176,9.0,111,2015.93,3830.81
SKU0089,Decor,2026-01-13,2,113.0,17.6,208.3,0,176,9.0,111,2015.93,3830.81
SKU0089,Decor,2026-01-20,3,111.9,43.4,180.4,0,176,9.0,111,2015.93,3830.81
SKU0089,Decor,2026-01-27,4,92.0,47.3,136.8,0,176,9.0,111,2015.93,3830.81
SKU0089,Decor,2026-02-03,5,88.1,58.5,117.7,0,176,9.0,111,2015.93,3830.81
SKU0089,Decor,2026-02-10,6,82.4,66.6,98.3,0,176,9.0,111,2015.93,3830.81
SKU0089,Decor,2026-02-17,7,78.9,63.8,94.1,0,176,9.0,111,2015.93,3830.81
SKU0089,Decor,2026-02-24,8,68.6,55.4,81.8,0,176,9.0,111,2015.93,3830.81
SKU0090,Furniture,2026-01-06,1,54.4,0.0,144.1,118,982,20.0,709,1596.54,2937.11
SKU0090,Furniture,2026-01-13,2,134.0,21.5,246.5,118,982,20.0,709,1596.54,2937.11
SKU0090,Furniture,2026-01-20,3,152.0,47.7,256.2,118,982,20.0,709,1596.54,2937.11
SKU0090,Furniture,2026-01-27,4,118.2,65.9,170.5,118,982,20.0,709,1596.54,2937.11
SKU0090,Furniture,2026-02-03,5,115.7,68.6,162.8,118,982,20.0,709,1596.54,2937.11
SKU0090,Furniture,2026-02-10,6,118.2,95.5,141.0,118,982,20.0,709,1596.54,2937.11
SKU0090,Furniture,2026-02-17,7,107.9,87.2,128.6,118,982,20.0,709,1596.54,2937.11
SKU0090,Furniture,2026-02-24,8,87.2,70.5,104.0,118,982,20.0,709,1596.54,2937.11
SKU0091,Bedding,2026-01-06,1,51.7,0.0,119.8,0,206,23.0,154,2805.82,4927.73
SKU0091,Bedding,2026-01-13,2,91.1,25.9,156.2,0,206,23.0,154,2805.82,4927.73
SKU0091,Bedding,2026-01-20,3,88.3,34.5,142.1,0,206,23.0,154,2805.82,4927.73
SKU0091,Bedding,2026-01-27,4,70.0,39.8,100.2,0,206,23.0,154,2805.82,4927.73
SKU0091,Bedding,2026-02-03,5,69.1,48.9,89.4,0,206,23.0,154,2805.82,4927.73
SKU0091,Bedding,2026-02-10,6,68.1,55.1,81.2,0,206,23.0,154,2805.82,4927.73
SKU0091,Bedding,2026-02-17,7,64.6,52.2,76.9,0,206,23.0,154,2805.82,4927.73
SKU0091,Bedding,2026-02-24,8,54.6,44.1,65.1,0,206,23.0,154,2805.82,4927.73
SKU0092,Decor,2026-01-06,1,57.0,0.0,126.1,287,892,24.0,749,3682.12,7279.89
SKU0092,Decor,2026-01-13,2,115.4,37.3,193.5,287,892,24.0,749,3682.12,7279.89
SKU0092,Decor,2026-01-20,3,120.5,48.0,193.0,287,892,24.0,749,3682.12,7279.89
SKU0092,Decor,2026-01-27,4,108.5,68.8,148.2,287,892,24.0,749,3682.12,7279.89
SKU0092,Decor,2026-02-03,5,93.8,61.3,126.3,287,892,24.0,749,3682.12,7279.89
SKU0092,Decor,2026-02-10,6,91.7,74.1,109.3,287,892,24.0,749,3682.12,7279.89
SKU0092,Decor,2026-02-17,7,92.6,74.8,110.4,287,892,24.0,749,3682.12,7279.89
SKU0092,Decor,2026-02-24,8,76.9,62.1,91.6,287,892,24.0,749,3682.12,7279.89
SKU0093,Bedding,2026-01-06,1,89.5,0.0,247.1,145,907,28.0,796,3424.53,7476.11
SKU0093,Bedding,2026-01-13,2,207.3,16.0,398.6,145,907,28.0,796,3424.53,7476.11
SKU0093,Bedding,2026-01-20,3,219.7,70.3,369.2,145,907,28.0,796,3424.53,7476.11
SKU0093,Bedding,2026-01-27,4,193.4,112.4,274.5,145,907,28.0,796,3424.53,7476.11
SKU0093,Bedding,2026-02-03,5,167.1,101.0,233.2,145,907,28.0,796,3424.53,7476.11
SKU0093,Bedding,2026-02-10,6,169.0,136.5,201.4,145,907,28.0,796,3424.53,7476.11
SKU0093,Bedding,2026-02-17,7,155.2,125.4,185.0,145,907,28.0,796,3424.53,7476.11
SKU0093,Bedding,2026-02-24,8,132.1,106.8,157.5,145,907,28.0,796,3424.53,7476.11
SKU0094,Small Appliances,2026-01-06,1,89.5,0.0,269.3,0,314,14.0,298,2224.34,4803.46
SKU0094,Small Appliances,2026-01-13,2,225.0,17.9,432.2,0,314,14.0,298,2224.34,4803.46
SKU0094,Small Appliances,2026-01-20,3,232.6,59.6,405.6,0,314,14.0,298,2224.34,4803.46
SKU0094,Small Appliances,2026-01-27,4,191.8,95.2,288.4,0,314,14.0,298,2224.34,4803.46
SKU0094,Small Appliances,2026-02-03,5,190.9,117.9,263.9,0,314,14.0,298,2224.34,4803.46
SKU0094,Small Appliances,2026-02-10,6,170.2,137.5,202.8,0,314,14.0,298,2224.34,4803.46
SKU0094,Small Appliances,2026-02-17,7,167.4,135.3,199.6,0,314,14.0,298,2224.34,4803.46
SKU0094,Small Appliances,2026-02-24,8,138.0,111.5,164.5,0,314,14.0,298,2224.34,4803.46
SKU0095,Furniture,2026-01-06,1,40.4,0.0,97.3,0,501,23.0,339,969.14,2164.82
SKU0095,Furniture,2026-01-13,2,59.8,1.1,118.4,0,501,23.0,339,969.14,2164.82
SKU0095,Furniture,2026-01-20,3,65.2,16.9,113.6,0,501,23.0,339,969.14,2164.82
SKU0095,Furniture,2026-01-27,4,56.5,35.1,77.9,0,501,23.0,339,969.14,2164.82
SKU0095,Furniture,2026-02-03,5,53.7,41.8,65.5,0,501,23.0,339,969.14,2164.82
SKU0095,Furniture,2026-02-10,6,55.4,44.7,66.0,0,501,23.0,339,969.14,2164.82
SKU0095,Furniture,2026-02-17,7,56.8,45.9,67.7,0,501,23.0,339,969.14,2164.82
SKU0095,Furniture,2026-02-24,8,42.8,34.6,51.1,0,501,23.0,339,969.14,2164.82
SKU0096,Bedding,2026-01-06,1,96.4,0.0,234.5,578,674,13.0,682,701.99,1500.33
SKU0096,Bedding,2026-01-13,2,204.7,45.4,363.9,578,674,13.0,682,701.99,1500.33
SKU0096,Bedding,2026-01-20,3,211.0,69.1,352.9,578,674,13.0,682,701.99,1500.33
SKU0096,Bedding,2026-01-27,4,175.7,97.7,253.8,578,674,13.0,682,701.99,1500.33
SKU0096,Bedding,2026-02-03,5,165.6,107.2,223.9,578,674,13.0,682,701.99,1500.33
SKU0096,Bedding,2026-02-10,6,163.3,131.9,194.6,578,674,13.0,682,701.99,1500.33
SKU0096,Bedding,2026-02-17,7,152.9,123.5,182.2,578,674,13.0,682,701.99,1500.33
SKU0096,Bedding,2026-02-24,8,126.7,102.4,151.0,578,674,13.0,682,701.99,1500.33
SKU0097,Bedding,2026-01-06,1,88.3,0.0,203.3,788,0,17.0,779,521.07,1314.73
SKU0097,Bedding,2026-01-13,2,139.2,47.6,230.8,788,0,17.0,779,521.07,1314.73
SKU0097,Bedding,2026-01-20,3,150.8,71.0,230.5,788,0,17.0,779,521.07,1314.73
SKU0097,Bedding,2026-01-27,4,125.4,74.5,176.3,788,0,17.0,779,521.07,1314.73
SKU0097,Bedding,2026-02-03,5,124.9,94.8,154.9,788,0,17.0,779,521.07,1314.73
SKU0097,Bedding,2026-02-10,6,119.1,96.3,142.0,788,0,17.0,779,521.07,1314.73
SKU0097,Bedding,2026-02-17,7,116.8,94.3,139.2,788,0,17.0,779,521.07,1314.73
SKU0097,Bedding,2026-02-24,8,96.7,78.1,115.2,788,0,17.0,779,521.07,1314.73
SKU0098,Bedding,2026-01-06,1,41.7,0.0,90.7,0,122,10.0,100,3843.74,9075.3
SKU0098,Bedding,2026-01-13,2,59.9,4.5,115.4,0,122,10.0,100,3843.74,9075.3
SKU0098,Bedding,2026-01-20,3,64.3,19.7,109.0,0,122,10.0,100,3843.74,9075.3
SKU0098,Bedding,2026-01-27,4,55.8,37.6,74.0,0,122,10.0,100,3843.74,9075.3
SKU0098,Bedding,2026-02-03,5,52.3,41.4,63.2,0,122,10.0,100,3843.74,9075.3
SKU0098,Bedding,2026-02-10,6,55.2,44.6,65.7,0,122,10.0,100,3843.74,9075.3
SKU0098,Bedding,2026-02-17,7,55.9,45.2,66.6,0,122,10.0,100,3843.74,9075.3
SKU0098,Bedding,2026-02-24,8,44.5,35.9,53.0,0,122,10.0,100,3843.74,9075.3
SKU0099,Small Appliances,2026-01-06,1,35.4,0.0,74.5,46,362,15.0,287,3221.44,8167.1
SKU0099,Small Appliances,2026-01-13,2,50.1,8.4,91.8,46,362,15.0,287,3221.44,8167.1
SKU0099,Small Appliances,2026-01-20,3,53.9,20.0,87.8,46,362,15.0,287,3221.44,8167.1
SKU0099,Small Appliances,2026-01-27,4,47.5,29.0,66.1,46,362,15.0,287,3221.44,8167.1
SKU0099,Small Appliances,2026-02-03,5,47.4,38.3,56.5,46,362,15.0,287,3221.44,8167.1
SKU0099,Small Appliances,2026-02-10,6,46.9,37.9,55.9,46,362,15.0,287,3221.44,8167.1
SKU0099,Small Appliances,2026-02-17,7,47.5,38.4,56.6,46,362,15.0,287,3221.44,8167.1
SKU0099,Small Appliances,2026-02-24,8,38.4,31.0,45.8,46,362,15.0,287,3221.44,8167.1
SKU0100,Bedding,2026-01-06,1,29.7,0.0,81.6,338,0,13.0,231,2442.29,3697.77
